Latitude,Longitude,Depth,Month,Year,Day,Reference,Method,Species,cells L-1
-41.0,-41.6,11.0,5,2004,2.0,Poulton2017,SEM,Acanthoica acanthos HET,210.0
-45.0,57.3,0.0,2,2010,4.0,Patil2017,SEM,Acanthoica biscayensis HET,1046.0
40.3,11.2998,6.1,4,2011,20.0,Oviedo2015,SEM,Acanthoica biscayensis HET,344.0
18.0,-35.8,42.0,6,2003,4.0,Poulton2017,SEM,Acanthoica maxima HET,266.0
-41.0,-41.6,34.0,5,2004,2.0,Poulton2017,SEM,Acanthoica maxima HET,184.0
-24.2,-25.0,121.0,5,2004,8.0,Poulton2017,SEM,Acanthoica maxima HET,66.0
7.3,-27.8,60.0,5,2004,16.0,Poulton2017,SEM,Acanthoica maxima HET,160.0
42.37683,15.9565,20.834,12,2015,12.0,Acri2019,LM,Acanthoica quattrospina COMB,744.003970713186
43.7898,15.8633,4.0,2,2013,27.0,Supraha2016,SEM,Acanthoica quattrospina COMB,7230.0
43.7898,15.8633,7.5,2,2013,27.0,Supraha2016,SEM,Acanthoica quattrospina COMB,2410.0
-8.14,-14.54,20.0,3,1998,27.0,Boeckel2008,SEM,Acanthoica quattrospina HET,249.0
-8.14,-14.54,50.0,3,1998,27.0,Boeckel2008,SEM,Acanthoica quattrospina HET,887.0
-12.93,-15.69,5.0,4,1998,9.0,Boeckel2008,SEM,Acanthoica quattrospina HET,128.0
-19.09,-17.15,50.0,5,1998,9.0,Boeckel2008,SEM,Acanthoica quattrospina HET,127.0
-23.83,-16.27,50.0,4,1998,29.0,Boeckel2008,SEM,Acanthoica quattrospina HET,135.0
-31.6,-24.51,5.0,3,2000,8.0,Boeckel2008,SEM,Acanthoica quattrospina HET,583.0
-31.6,-24.51,20.0,3,2000,8.0,Boeckel2008,SEM,Acanthoica quattrospina HET,688.0
-31.6,-24.51,50.0,3,2000,8.0,Boeckel2008,SEM,Acanthoica quattrospina HET,244.0
-33.83,-23.58,50.0,3,2000,2.0,Boeckel2008,SEM,Acanthoica quattrospina HET,244.0
-35.71,-22.73,5.0,3,2000,2.0,Boeckel2008,SEM,Acanthoica quattrospina HET,256.0
-38.43,-21.53,150.0,2,2000,28.0,Boeckel2008,SEM,Acanthoica quattrospina HET,359.0
-44.51,-21.72,5.0,2,2000,21.0,Boeckel2008,SEM,Acanthoica quattrospina HET,1294.0
58.74,-0.86,9.0,6,2012,4.0,Daniels2016,SEM,Acanthoica quattrospina HET,1500.0
59.97,-11.98,20.0,6,2012,6.0,Daniels2016,SEM,Acanthoica quattrospina HET,2400.0
60.0,-18.67,10.0,6,2012,7.0,Daniels2016,SEM,Acanthoica quattrospina HET,10900.0
60.59,-18.86,20.0,6,2012,8.0,Daniels2016,SEM,Acanthoica quattrospina HET,12200.0
45.048,13.366,5.0,9,2009,2.0,Godrijan2018,SEM,Acanthoica quattrospina HET,3000.0
45.048,13.366,5.0,2,2009,23.0,Godrijan2018,SEM,Acanthoica quattrospina HET,3000.0
45.048,13.366,20.0,5,2009,21.0,Godrijan2018,SEM,Acanthoica quattrospina HET,1180.0
45.048,13.366,5.0,8,2009,6.0,Godrijan2018,SEM,Acanthoica quattrospina HET,2220.0
45.048,13.366,10.0,9,2009,30.0,Godrijan2018,SEM,Acanthoica quattrospina HET,900.0
42.37683,15.9565,1.984,12,2015,12.0,Acri2019,LM,Acanthoica quattrospina HET,986.811549287995
42.37683,15.9565,65.47,12,2015,12.0,Acri2019,LM,Acanthoica quattrospina HET,496.002647142124
42.37683,15.9565,100.18,12,2015,12.0,Acri2019,LM,Acanthoica quattrospina HET,331.832756890858
42.63317,16.024,2.976,12,2015,12.0,Acri2019,LM,Acanthoica quattrospina HET,776.707441953326
42.63317,16.024,80.344,12,2015,12.0,Acri2019,LM,Acanthoica quattrospina HET,663.665513781715
42.63317,16.024,120.009,12,2015,12.0,Acri2019,LM,Acanthoica quattrospina HET,331.832756890858
43.0635,15.0625,1.984,12,2015,12.0,Acri2019,LM,Acanthoica quattrospina HET,476.0
43.0635,15.0625,19.84,12,2015,12.0,Acri2019,LM,Acanthoica quattrospina HET,744.0
43.0635,15.0625,75.383,12,2015,12.0,Acri2019,LM,Acanthoica quattrospina HET,496.002647142124
43.0635,15.0625,90.258,12,2015,12.0,Acri2019,LM,Acanthoica quattrospina HET,992.0
42.37567,15.95833,1.984,4,2016,6.0,Acri2019,LM,Acanthoica quattrospina HET,421.445835598672
43.0685,15.0675,1.984,4,2016,5.0,Acri2019,LM,Acanthoica quattrospina HET,707.447305900071
-36.1,-74.7503,41.0,1,2002,1.0,Andruleit2013,SEM,Acanthoica quattrospina HET,132.0
-38.8063,-74.5718,10.0,4,2002,1.0,Andruleit2013,SEM,Acanthoica quattrospina HET,813.0
-38.8063,-74.5718,20.0,4,2002,1.0,Andruleit2013,SEM,Acanthoica quattrospina HET,496.0
-38.8063,-74.5718,41.0,4,2002,1.0,Andruleit2013,SEM,Acanthoica quattrospina HET,1340.0
-38.8063,-74.5718,100.0,4,2002,1.0,Andruleit2013,SEM,Acanthoica quattrospina HET,111.0
-38.75,-74.15,8.6,5,2002,1.0,Andruleit2013,SEM,Acanthoica quattrospina HET,402.0
-38.7483,-74.0167,10.0,5,2002,1.0,Andruleit2013,SEM,Acanthoica quattrospina HET,692.0
-38.7483,-74.0167,22.0,5,2002,1.0,Andruleit2013,SEM,Acanthoica quattrospina HET,373.0
-38.75,-74.15,24.4,5,2002,1.0,Andruleit2013,SEM,Acanthoica quattrospina HET,406.0
-38.75,-74.15,64.9,5,2002,1.0,Andruleit2013,SEM,Acanthoica quattrospina HET,99.0
-38.7167,-74.7667,0.75,8,2002,1.0,Andruleit2013,SEM,Acanthoica quattrospina HET,1335.0
-39.8333,-74.9247,1.0,1,2002,18.0,Andruleit2013,SEM,Acanthoica quattrospina HET,1095.0
-39.8333,-74.9247,1.25,1,2002,18.0,Andruleit2013,SEM,Acanthoica quattrospina HET,262.0
39.4729,25.3269,3.0,3,2014,22.0,Karatsolis2017,SEM,Acanthoica quattrospina HET,240.0
39.4729,25.3269,10.0,3,2014,22.0,Karatsolis2017,SEM,Acanthoica quattrospina HET,920.0
39.4729,25.3269,20.0,3,2014,22.0,Karatsolis2017,SEM,Acanthoica quattrospina HET,480.0
39.4729,25.3269,30.0,3,2014,22.0,Karatsolis2017,SEM,Acanthoica quattrospina HET,140.0
40.0648,25.3211,10.0,3,2014,22.0,Karatsolis2017,SEM,Acanthoica quattrospina HET,430.0
40.0648,25.3211,20.0,3,2014,22.0,Karatsolis2017,SEM,Acanthoica quattrospina HET,1110.0
40.0648,25.3211,30.0,3,2014,22.0,Karatsolis2017,SEM,Acanthoica quattrospina HET,290.0
39.4728,25.327,10.0,3,2014,22.0,Karatsolis2017,SEM,Acanthoica quattrospina HET,190.0
39.4728,25.327,20.0,3,2014,22.0,Karatsolis2017,SEM,Acanthoica quattrospina HET,770.0
39.4728,25.327,30.0,3,2014,22.0,Karatsolis2017,SEM,Acanthoica quattrospina HET,240.0
39.4728,25.327,50.0,3,2014,22.0,Karatsolis2017,SEM,Acanthoica quattrospina HET,670.0
39.3875,25.3552,3.0,3,2014,22.0,Karatsolis2017,SEM,Acanthoica quattrospina HET,50.0
39.3875,25.3552,10.0,3,2014,22.0,Karatsolis2017,SEM,Acanthoica quattrospina HET,50.0
39.3875,25.3552,30.0,3,2014,22.0,Karatsolis2017,SEM,Acanthoica quattrospina HET,530.0
39.3875,25.3552,50.0,3,2014,22.0,Karatsolis2017,SEM,Acanthoica quattrospina HET,240.0
39.4729,25.3269,3.0,7,2014,17.0,Karatsolis2017,SEM,Acanthoica quattrospina HET,100.0
39.4729,25.3269,20.0,7,2014,17.0,Karatsolis2017,SEM,Acanthoica quattrospina HET,140.0
39.4729,25.3269,50.0,7,2014,17.0,Karatsolis2017,SEM,Acanthoica quattrospina HET,100.0
40.0648,25.3211,3.0,7,2014,17.0,Karatsolis2017,SEM,Acanthoica quattrospina HET,50.0
40.0648,25.3211,20.0,7,2014,17.0,Karatsolis2017,SEM,Acanthoica quattrospina HET,140.0
40.0648,25.3211,30.0,7,2014,17.0,Karatsolis2017,SEM,Acanthoica quattrospina HET,140.0
40.0648,25.3211,50.0,7,2014,17.0,Karatsolis2017,SEM,Acanthoica quattrospina HET,50.0
40.0648,25.3211,75.0,7,2014,17.0,Karatsolis2017,SEM,Acanthoica quattrospina HET,50.0
39.4728,25.327,10.0,7,2014,17.0,Karatsolis2017,SEM,Acanthoica quattrospina HET,290.0
39.4728,25.327,20.0,7,2014,17.0,Karatsolis2017,SEM,Acanthoica quattrospina HET,50.0
39.4728,25.327,50.0,7,2014,17.0,Karatsolis2017,SEM,Acanthoica quattrospina HET,100.0
39.3875,25.3552,50.0,7,2014,17.0,Karatsolis2017,SEM,Acanthoica quattrospina HET,50.0
39.3875,25.3552,75.0,7,2014,17.0,Karatsolis2017,SEM,Acanthoica quattrospina HET,50.0
47.9217,-14.8529,7.0,9,1995,26.0,Sal2013,LM,Acanthoica quattrospina HET,20.0
37.9107,-19.9905,7.0,9,1995,29.0,Sal2013,LM,Acanthoica quattrospina HET,20.0
33.5972,-20.8778,7.0,9,1995,30.0,Sal2013,LM,Acanthoica quattrospina HET,80.0
27.3734,-21.8312,7.0,10,1995,2.0,Sal2013,LM,Acanthoica quattrospina HET,20.0
23.2831,-21.1634,80.0,10,1995,3.0,Sal2013,LM,Acanthoica quattrospina HET,20.0
19.4997,-20.3942,30.0,10,1995,4.0,Sal2013,LM,Acanthoica quattrospina HET,20.0
-11.4695,-31.5546,7.0,10,1995,11.0,Sal2013,LM,Acanthoica quattrospina HET,80.0
-11.4695,-31.5546,140.0,10,1995,11.0,Sal2013,LM,Acanthoica quattrospina HET,20.0
-27.1173,-40.138,7.0,10,1995,15.0,Sal2013,LM,Acanthoica quattrospina HET,40.0
-33.1801,-46.4154,7.0,10,1995,17.0,Sal2013,LM,Acanthoica quattrospina HET,80.0
-33.1801,-46.4154,40.0,10,1995,17.0,Sal2013,LM,Acanthoica quattrospina HET,4540.0
-46.008,-56.2836,7.0,10,1995,23.0,Sal2013,LM,Acanthoica quattrospina HET,80.0
-46.008,-56.2836,40.0,10,1995,23.0,Sal2013,LM,Acanthoica quattrospina HET,1500.0
-50.8081,-57.4196,7.0,10,1995,24.0,Sal2013,LM,Acanthoica quattrospina HET,1500.0
-39.4045,-53.3096,50.0,4,1996,25.0,Sal2013,LM,Acanthoica quattrospina HET,40.0
-36.0588,-49.8114,7.0,4,1996,29.0,Sal2013,LM,Acanthoica quattrospina HET,20.0
-36.0588,-49.8114,80.0,4,1996,29.0,Sal2013,LM,Acanthoica quattrospina HET,40.0
-33.3946,-46.6136,70.0,4,1996,30.0,Sal2013,LM,Acanthoica quattrospina HET,80.0
-27.6196,-40.7161,7.0,5,1996,2.0,Sal2013,LM,Acanthoica quattrospina HET,80.0
-19.9084,-35.5309,80.0,5,1996,4.0,Sal2013,LM,Acanthoica quattrospina HET,20.0
-7.4763,-29.7628,7.0,5,1996,7.0,Sal2013,LM,Acanthoica quattrospina HET,40.0
-3.9165,-28.2124,60.0,5,1996,8.0,Sal2013,LM,Acanthoica quattrospina HET,40.0
-0.1951,-26.3851,70.0,5,1996,9.0,Sal2013,LM,Acanthoica quattrospina HET,40.0
7.5785,-22.9468,50.0,5,1996,11.0,Sal2013,LM,Acanthoica quattrospina HET,160.0
11.7404,-21.0588,40.0,5,1996,12.0,Sal2013,LM,Acanthoica quattrospina HET,3030.0
21.7646,-21.4735,70.0,5,1996,14.0,Sal2013,LM,Acanthoica quattrospina HET,1510.0
30.9106,-21.2587,80.0,5,1996,16.0,Sal2013,LM,Acanthoica quattrospina HET,20.0
47.3563,-18.184,40.0,9,1996,24.0,Sal2013,LM,Acanthoica quattrospina HET,3026.0
29.4997,-21.8104,110.0,9,1996,28.0,Sal2013,LM,Acanthoica quattrospina HET,40.0
24.6837,-21.4077,7.0,9,1996,29.0,Sal2013,LM,Acanthoica quattrospina HET,80.0
24.6837,-21.4077,40.0,9,1996,29.0,Sal2013,LM,Acanthoica quattrospina HET,40.0
12.766,-20.5364,40.0,10,1996,2.0,Sal2013,LM,Acanthoica quattrospina HET,40.0
5.1763,-24.0138,40.0,10,1996,4.0,Sal2013,LM,Acanthoica quattrospina HET,40.0
5.1763,-24.0138,70.0,10,1996,4.0,Sal2013,LM,Acanthoica quattrospina HET,40.0
1.3067,-25.7758,40.0,10,1996,5.0,Sal2013,LM,Acanthoica quattrospina HET,80.0
1.3067,-25.7758,50.0,10,1996,5.0,Sal2013,LM,Acanthoica quattrospina HET,40.0
1.3067,-25.7758,70.0,10,1996,5.0,Sal2013,LM,Acanthoica quattrospina HET,40.0
1.3067,-25.7758,80.0,10,1996,5.0,Sal2013,LM,Acanthoica quattrospina HET,80.0
-10.7686,-31.2473,7.0,10,1996,8.0,Sal2013,LM,Acanthoica quattrospina HET,40.0
-10.7686,-31.2473,75.0,10,1996,8.0,Sal2013,LM,Acanthoica quattrospina HET,40.0
-18.8563,-35.0487,7.0,10,1996,10.0,Sal2013,LM,Acanthoica quattrospina HET,20.0
-26.6159,-39.5997,95.0,10,1996,12.0,Sal2013,LM,Acanthoica quattrospina HET,40.0
-35.716,-49.6219,30.0,10,1996,15.0,Sal2013,LM,Acanthoica quattrospina HET,40.0
-37.8131,-52.1891,7.0,10,1996,16.0,Sal2013,LM,Acanthoica quattrospina HET,40.0
-43.5687,-55.0,7.0,10,1996,23.0,Sal2013,LM,Acanthoica quattrospina HET,40.0
-43.4812,-54.4026,50.0,4,1997,23.0,Sal2013,LM,Acanthoica quattrospina HET,20.0
-32.608,-46.1945,7.0,5,1997,1.0,Sal2013,LM,Acanthoica quattrospina HET,20.0
-10.0303,-30.9468,7.0,5,1997,7.0,Sal2013,LM,Acanthoica quattrospina HET,20.0
1.8985,-25.6283,72.0,5,1997,10.0,Sal2013,LM,Acanthoica quattrospina HET,20.0
6.0823,-23.6346,7.0,5,1997,11.0,Sal2013,LM,Acanthoica quattrospina HET,40.0
17.7888,-21.2207,7.0,5,1997,14.0,Sal2013,LM,Acanthoica quattrospina HET,40.0
17.7888,-21.2207,60.0,5,1997,14.0,Sal2013,LM,Acanthoica quattrospina HET,60.0
27.958,-21.9679,7.0,5,1997,16.0,Sal2013,LM,Acanthoica quattrospina HET,40.0
38.7164,-20.0117,80.0,9,1997,21.0,Sal2013,LM,Acanthoica quattrospina HET,10.0
35.4451,-19.5234,85.0,9,1997,22.0,Sal2013,LM,Acanthoica quattrospina HET,10.0
32.3111,-17.2211,2.0,9,1997,25.0,Sal2013,LM,Acanthoica quattrospina HET,50.0
29.0491,-20.9709,2.0,9,1997,26.0,Sal2013,LM,Acanthoica quattrospina HET,35.0
24.1385,-20.9993,2.0,9,1997,27.0,Sal2013,LM,Acanthoica quattrospina HET,20.0
19.7245,-20.5295,2.0,9,1997,28.0,Sal2013,LM,Acanthoica quattrospina HET,10.0
19.7245,-20.5295,30.0,9,1997,28.0,Sal2013,LM,Acanthoica quattrospina HET,10.0
10.923,-20.8704,48.0,9,1997,30.0,Sal2013,LM,Acanthoica quattrospina HET,10.0
7.027,-22.4694,75.0,10,1997,1.0,Sal2013,LM,Acanthoica quattrospina HET,10.0
-0.7727,-25.6632,83.0,10,1997,3.0,Sal2013,LM,Acanthoica quattrospina HET,10.0
-8.9671,-29.1149,2.0,10,1997,5.0,Sal2013,LM,Acanthoica quattrospina HET,30.0
-12.8768,-30.705,2.0,10,1997,6.0,Sal2013,LM,Acanthoica quattrospina HET,30.0
-35.4846,-48.8613,35.0,10,1997,12.0,Sal2013,LM,Acanthoica quattrospina HET,20.0
-38.8359,-51.9136,2.0,10,1997,13.0,Sal2013,LM,Acanthoica quattrospina HET,3782.5
-38.8359,-51.9136,25.0,10,1997,13.0,Sal2013,LM,Acanthoica quattrospina HET,10.0
-42.8105,-54.8698,2.0,10,1997,14.0,Sal2013,LM,Acanthoica quattrospina HET,3782.5
-42.8105,-54.8698,25.0,10,1997,14.0,Sal2013,LM,Acanthoica quattrospina HET,2269.5
-46.5429,-56.7502,2.0,10,1997,15.0,Sal2013,LM,Acanthoica quattrospina HET,750.0
-32.0579,17.8662,7.0,5,1998,16.0,Sal2013,LM,Acanthoica quattrospina HET,20.0
-29.3643,16.2506,7.0,5,1998,17.0,Sal2013,LM,Acanthoica quattrospina HET,20.0
-26.6942,13.4974,4.0,5,1998,18.0,Sal2013,LM,Acanthoica quattrospina HET,20.0
-21.3984,12.1012,7.0,5,1998,23.0,Sal2013,LM,Acanthoica quattrospina HET,750.0
-18.9082,12.1514,7.0,5,1998,24.0,Sal2013,LM,Acanthoica quattrospina HET,10.0
-0.0222,-8.8636,7.0,5,1998,31.0,Sal2013,LM,Acanthoica quattrospina HET,750.0
50.25,-4.217,5.0,10,1992,26.0,Sal2013,LM,Acanthoica quattrospina HET,20.8333333333333
50.25,-4.217,5.0,11,1992,3.0,Sal2013,LM,Acanthoica quattrospina HET,166.666666666667
50.25,-4.217,5.0,5,1993,4.0,Sal2013,LM,Acanthoica quattrospina HET,375.0
50.25,-4.217,5.0,7,1993,12.0,Sal2013,LM,Acanthoica quattrospina HET,9166.66666666667
50.25,-4.217,5.0,8,1993,2.0,Sal2013,LM,Acanthoica quattrospina HET,2916.66666666667
50.25,-4.217,5.0,10,1993,11.0,Sal2013,LM,Acanthoica quattrospina HET,3000.0
50.25,-4.217,5.0,8,1994,1.0,Sal2013,LM,Acanthoica quattrospina HET,6050.0
50.25,-4.217,5.0,8,1994,8.0,Sal2013,LM,Acanthoica quattrospina HET,15130.0
50.25,-4.217,5.0,8,1994,22.0,Sal2013,LM,Acanthoica quattrospina HET,6052.0
50.25,-4.217,5.0,8,1994,30.0,Sal2013,LM,Acanthoica quattrospina HET,80.0
50.25,-4.217,5.0,9,1994,5.0,Sal2013,LM,Acanthoica quattrospina HET,3026.0
50.25,-4.217,5.0,9,1994,12.0,Sal2013,LM,Acanthoica quattrospina HET,80.0
50.25,-4.217,5.0,9,1994,19.0,Sal2013,LM,Acanthoica quattrospina HET,20.0
50.25,-4.217,5.0,9,1994,26.0,Sal2013,LM,Acanthoica quattrospina HET,80.0
50.25,-4.217,5.0,4,1996,29.0,Sal2013,LM,Acanthoica quattrospina HET,20.0
50.25,-4.217,5.0,5,1996,20.0,Sal2013,LM,Acanthoica quattrospina HET,20.0
50.25,-4.217,5.0,7,1996,29.0,Sal2013,LM,Acanthoica quattrospina HET,1510.0
50.25,-4.217,5.0,8,1996,27.0,Sal2013,LM,Acanthoica quattrospina HET,3020.0
50.25,-4.217,5.0,9,1996,2.0,Sal2013,LM,Acanthoica quattrospina HET,4530.0
50.25,-4.217,5.0,10,1996,21.0,Sal2013,LM,Acanthoica quattrospina HET,1500.0
50.25,-4.217,5.0,10,1996,30.0,Sal2013,LM,Acanthoica quattrospina HET,40.0
50.25,-4.217,5.0,5,1997,19.0,Sal2013,LM,Acanthoica quattrospina HET,40.0
50.25,-4.217,5.0,6,1997,9.0,Sal2013,LM,Acanthoica quattrospina HET,120.0
50.25,-4.217,5.0,6,1997,16.0,Sal2013,LM,Acanthoica quattrospina HET,60.0
50.25,-4.217,5.0,8,1997,18.0,Sal2013,LM,Acanthoica quattrospina HET,40.0
50.25,-4.217,5.0,8,1997,26.0,Sal2013,LM,Acanthoica quattrospina HET,1500.0
50.25,-4.217,5.0,10,1997,13.0,Sal2013,LM,Acanthoica quattrospina HET,20.0
50.25,-4.217,5.0,6,1998,18.0,Sal2013,LM,Acanthoica quattrospina HET,120.0
50.25,-4.217,5.0,7,1998,27.0,Sal2013,LM,Acanthoica quattrospina HET,20.0
50.25,-4.217,5.0,8,1998,24.0,Sal2013,LM,Acanthoica quattrospina HET,20.0
50.25,-4.217,5.0,8,1999,2.0,Sal2013,LM,Acanthoica quattrospina HET,18156.0
50.25,-4.217,5.0,8,1999,9.0,Sal2013,LM,Acanthoica quattrospina HET,4539.0
50.25,-4.217,5.0,8,1999,16.0,Sal2013,LM,Acanthoica quattrospina HET,3026.0
50.25,-4.217,5.0,9,1999,1.0,Sal2013,LM,Acanthoica quattrospina HET,12104.0
50.25,-4.217,5.0,9,1999,6.0,Sal2013,LM,Acanthoica quattrospina HET,9078.0
50.25,-4.217,5.0,10,1999,11.0,Sal2013,LM,Acanthoica quattrospina HET,60.0
50.25,-4.217,5.0,7,2000,17.0,Sal2013,LM,Acanthoica quattrospina HET,40.0
50.25,-4.217,5.0,7,2001,2.0,Sal2013,LM,Acanthoica quattrospina HET,1510.0
50.25,-4.217,5.0,7,2001,9.0,Sal2013,LM,Acanthoica quattrospina HET,1510.0
50.25,-4.217,5.0,7,2001,16.0,Sal2013,LM,Acanthoica quattrospina HET,3030.0
50.25,-4.217,5.0,7,2001,30.0,Sal2013,LM,Acanthoica quattrospina HET,3020.0
59.17,-20.0,20.0,6,1996,18.0,Sal2013,LM,Acanthoica quattrospina HET,40.0
59.15,-20.09,41.0,6,1996,19.0,Sal2013,LM,Acanthoica quattrospina HET,40.0
59.052,-20.091,4.0,6,1996,20.0,Sal2013,LM,Acanthoica quattrospina HET,40.0
59.0,-20.025,3.0,6,1996,23.0,Sal2013,LM,Acanthoica quattrospina HET,750.0
59.0798,-20.436,20.0,6,1996,25.0,Sal2013,LM,Acanthoica quattrospina HET,1500.0
59.18,-20.48,11.0,6,1996,26.0,Sal2013,LM,Acanthoica quattrospina HET,1500.0
17.833,56.85,10.0,5,1997,19.0,Sal2013,LM,Acanthoica quattrospina HET,40.0
17.783,57.583,40.0,7,1997,1.0,Sal2013,LM,Acanthoica quattrospina HET,20.0
17.783,57.583,60.0,7,1997,1.0,Sal2013,LM,Acanthoica quattrospina HET,20.0
17.5,57.717,70.0,7,1997,2.0,Sal2013,LM,Acanthoica quattrospina HET,20.0
17.35,57.85,40.0,7,1997,3.0,Sal2013,LM,Acanthoica quattrospina HET,20.0
50.25,4.217,10.0,8,1994,1.0,widdicombe2010,LM,Acanthoica quattrospina HET,6050.0
50.25,4.217,10.0,6,2004,2.0,widdicombe2010,LM,Acanthoica quattrospina HET,6052.0
50.25,4.217,10.0,6,1997,2.0,widdicombe2010,LM,Acanthoica quattrospina HET,120.0
50.25,4.217,10.0,7,2001,2.0,widdicombe2010,LM,Acanthoica quattrospina HET,1510.0
50.25,4.217,10.0,8,1993,2.0,widdicombe2010,LM,Acanthoica quattrospina HET,2916.666667
50.25,4.217,10.0,8,2004,2.0,widdicombe2010,LM,Acanthoica quattrospina HET,1513.0
50.25,4.217,10.0,8,1999,2.0,widdicombe2010,LM,Acanthoica quattrospina HET,18156.0
50.25,4.217,10.0,9,2002,2.0,widdicombe2010,LM,Acanthoica quattrospina HET,750.0
50.25,4.217,10.0,9,1996,2.0,widdicombe2010,LM,Acanthoica quattrospina HET,4530.0
50.25,4.217,10.0,5,1993,3.0,widdicombe2010,LM,Acanthoica quattrospina HET,375.0
50.25,4.217,10.0,6,2003,3.0,widdicombe2010,LM,Acanthoica quattrospina HET,4539.0
50.25,4.217,10.0,8,2002,5.0,widdicombe2010,LM,Acanthoica quattrospina HET,756.5
50.25,4.217,10.0,9,1994,5.0,widdicombe2010,LM,Acanthoica quattrospina HET,3026.0
50.25,4.217,10.0,5,2003,6.0,widdicombe2010,LM,Acanthoica quattrospina HET,3026.0
50.25,4.217,10.0,9,1999,6.0,widdicombe2010,LM,Acanthoica quattrospina HET,9078.0
50.25,4.217,10.0,10,1997,6.0,widdicombe2010,LM,Acanthoica quattrospina HET,20.0
50.25,4.217,10.0,6,1998,8.0,widdicombe2010,LM,Acanthoica quattrospina HET,120.0
50.25,4.217,10.0,8,1994,8.0,widdicombe2010,LM,Acanthoica quattrospina HET,15130.0
50.25,4.217,10.0,6,1997,9.0,widdicombe2010,LM,Acanthoica quattrospina HET,60.0
50.25,4.217,10.0,7,2001,9.0,widdicombe2010,LM,Acanthoica quattrospina HET,1510.0
50.25,4.217,10.0,8,1999,9.0,widdicombe2010,LM,Acanthoica quattrospina HET,4539.0
50.25,4.217,10.0,9,2002,9.0,widdicombe2010,LM,Acanthoica quattrospina HET,1513.0
50.25,4.217,10.0,8,1997,11.0,widdicombe2010,LM,Acanthoica quattrospina HET,40.0
50.25,4.217,10.0,10,1993,11.0,widdicombe2010,LM,Acanthoica quattrospina HET,3000.0
50.25,4.217,10.0,10,1999,11.0,widdicombe2010,LM,Acanthoica quattrospina HET,60.0
50.25,4.217,10.0,5,1997,12.0,widdicombe2010,LM,Acanthoica quattrospina HET,40.0
50.25,4.217,10.0,7,1993,12.0,widdicombe2010,LM,Acanthoica quattrospina HET,9166.666667
50.25,4.217,10.0,7,2004,12.0,widdicombe2010,LM,Acanthoica quattrospina HET,3023.0
50.25,4.217,10.0,8,2002,12.0,widdicombe2010,LM,Acanthoica quattrospina HET,1510.0
50.25,4.217,10.0,9,1994,12.0,widdicombe2010,LM,Acanthoica quattrospina HET,80.0
50.25,4.217,10.0,7,2003,14.0,widdicombe2010,LM,Acanthoica quattrospina HET,1520.0
50.25,4.217,10.0,7,2001,16.0,widdicombe2010,LM,Acanthoica quattrospina HET,3030.0
50.25,4.217,10.0,8,2004,16.0,widdicombe2010,LM,Acanthoica quattrospina HET,1513.0
50.25,4.217,10.0,8,1999,16.0,widdicombe2010,LM,Acanthoica quattrospina HET,3026.0
50.25,4.217,10.0,7,2000,17.0,widdicombe2010,LM,Acanthoica quattrospina HET,40.0
50.25,4.217,10.0,8,1998,17.0,widdicombe2010,LM,Acanthoica quattrospina HET,20.0
50.25,4.217,10.0,8,1997,18.0,widdicombe2010,LM,Acanthoica quattrospina HET,1500.0
50.25,4.217,10.0,9,1994,19.0,widdicombe2010,LM,Acanthoica quattrospina HET,20.0
50.25,4.217,10.0,10,1992,19.0,widdicombe2010,LM,Acanthoica quattrospina HET,20.833333
50.25,4.217,10.0,5,1996,20.0,widdicombe2010,LM,Acanthoica quattrospina HET,20.0
50.25,4.217,10.0,7,1998,20.0,widdicombe2010,LM,Acanthoica quattrospina HET,20.0
50.25,4.217,10.0,8,2002,20.0,widdicombe2010,LM,Acanthoica quattrospina HET,40.0
50.25,4.217,10.0,10,1996,21.0,widdicombe2010,LM,Acanthoica quattrospina HET,1500.0
50.25,4.217,10.0,10,2003,21.0,widdicombe2010,LM,Acanthoica quattrospina HET,1510.0
50.25,4.217,10.0,4,2004,22.0,widdicombe2010,LM,Acanthoica quattrospina HET,3026.0
50.25,4.217,10.0,4,2002,22.0,widdicombe2010,LM,Acanthoica quattrospina HET,750.0
50.25,4.217,10.0,8,1994,22.0,widdicombe2010,LM,Acanthoica quattrospina HET,6052.0
50.25,4.217,10.0,9,2002,23.0,widdicombe2010,LM,Acanthoica quattrospina HET,756.5
50.25,4.217,10.0,4,2004,26.0,widdicombe2010,LM,Acanthoica quattrospina HET,1513.0
50.25,4.217,10.0,8,1996,26.0,widdicombe2010,LM,Acanthoica quattrospina HET,3020.0
50.25,4.217,10.0,9,1994,26.0,widdicombe2010,LM,Acanthoica quattrospina HET,80.0
50.25,4.217,10.0,10,1992,26.0,widdicombe2010,LM,Acanthoica quattrospina HET,166.666667
50.25,4.217,10.0,10,1996,28.0,widdicombe2010,LM,Acanthoica quattrospina HET,40.0
50.25,4.217,10.0,4,1996,29.0,widdicombe2010,LM,Acanthoica quattrospina HET,20.0
50.25,4.217,10.0,7,2002,29.0,widdicombe2010,LM,Acanthoica quattrospina HET,2269.5
50.25,4.217,10.0,7,1996,29.0,widdicombe2010,LM,Acanthoica quattrospina HET,1510.0
50.25,4.217,10.0,8,1994,29.0,widdicombe2010,LM,Acanthoica quattrospina HET,80.0
50.25,4.217,10.0,6,2003,30.0,widdicombe2010,LM,Acanthoica quattrospina HET,40.0
